text	is_ambiguous	disambiguations
An enraged cow injured a clown with an ax.	yes	['An enraged cow injured a clown with an ax as a form of self-defense, An enraged clown injured a cow with an ax.']
An enraged cow injured a pirate with an ax.	yes	['An enraged cow injured a pirate with an ax, A pirate used an ax to injure an enraged cow.']
An enraged cow injured a librarian with an ax.	yes	['An enraged cow injured a librarian with an ax, A librarian was injured by an enraged cow wielding an ax.']
An enraged cow injured a robot with an ax.	yes	['An enraged cow used an ax to injure a robot, An enraged robot used an ax to injure a cow']
An enraged cow injured an astronaut with an ax.	yes	['An enraged cow injured an astronaut with an axe used by the astronaut, An enraged cow injured an astronaut with an axe used by the cow']
An enraged cow injured an agronomist with an ax.	yes	['An enraged cow injured an agronomist with an ax, An enraged agronomist injured a cow with an ax']
An enraged cow injured a rancher with an ax.	yes	['An enraged cow used an ax to injure a rancher, The enraged cow injured a rancher with its horns.']
An enraged cow injured a planter with an ax.	yes	['An enraged cow used an ax to injure a person who was a planter, or An enraged planter was injured by a cow wielding an ax.']
An enraged cow injured a smallholder with an ax.	yes	['A cow used an ax to injure a smallholder who was enraged, A smallholder used an ax to injure a cow that was enraged']
An enraged cow injured a agriculturist with an ax.	yes	['An enraged cow injured an agriculturist who was holding an ax, An agriculturist was injured by an enraged cow using an ax']
An enraged cow injured a agriculturalist with an ax.	yes	['An enraged cow injured an agriculturalist with an ax, An enraged agriculturalist injured a cow with an ax']
An enraged cow injured a detective with an ax.	yes	['An enraged cow used an ax to injure a detective, A detective used an ax to injure an enraged cow']
An enraged cow injured a scientist with an ax.	yes	['An enraged cow injured a scientist with an ax, A scientist was injured by an enraged cow with an ax']
An enraged cow injured a grower with an ax.	yes	['An enraged cow injured a farmer with an ax, An enraged farmer was injured by a cow with an ax']
An enraged cow injured a grazier with an ax.	yes	['An enraged cow used an ax to injure a person named grazier, or a person who works with cows (a grazier) was injured by an enraged cow using an ax.']
An enraged cow injured a boy with an ax.	yes	"[""An enraged cow used an ax to injure a boy, A boy was wielding an ax and injured himself while enraged, possibly due to a cow's presence.""]"
An enraged cow injured a girl with an ax.	yes	['An enraged cow used an ax to injure a girl, A girl was injured by an ax wielded by an enraged cow']
An enraged cow injured a rainbow with an ax.	yes	['An enraged cow used an ax to destroy a rainbow, A cow was injured by an ax wielded by someone who was enraged while looking at a rainbow.']
An enraged cow injured a toaster with an ax.	yes	['An enraged cow used an ax to injure another cow, and the toaster was an unintended victim; An enraged cow used an ax to injure a toaster, and the cow was not targeting the toaster.']
An enraged cow injured a stapler with an ax.	yes	['An enraged cow used an ax to injure a person who was holding or near a stapler, A cow was enraged and used an ax to injure a stapler that was in its way or causing trouble.']
An enraged cow injured a pillow with an ax.	yes	['The enraged cow used an ax to injure a pillow, The enraged cow injured a pillow with an ax as a tool.']
An enraged cow injured a balloon with an ax.	yes	['An enraged cow used an ax to injure a balloon, A balloon was being used as a tool to injure an enraged cow with an ax.']
An enraged cow injured a pineapple with an ax.	yes	['An enraged cow used an ax to injure a pineapple, An enraged person (e.g. a farmer) used an ax to injure a pineapple grown by a person named Pineapple named An enraged cow used an ax to injure a pineapple, An enraged person (e.g. a farmer) used an ax to injure a pineapple grown by a person named Pineapple']
An enraged cow injured a keyboard with an ax.	yes	['An enraged cow injured a keyboard with an ax, A person (likely the owner of the keyboard) used an ax to injure a keyboard that an enraged cow was using.']
An enraged cow injured a telescope with an ax.	yes	['An enraged cow used an ax to injure a person or object named Telescope, An enraged person (not necessarily a cow) used an ax to injure an object or device used for observing the heavens named Telescope.']
An enraged cow injured a banana with an ax.	yes	['An enraged cow used an ax to injure a banana, A cow was enraged and injured a banana with an ax', 'An enraged cow used an ax to injure a cow with a banana']
An enraged cow injured a shoe with an ax.	yes	['An enraged cow injured its own shoe with an ax, An enraged cow injured a shoe that belonged to someone else with an ax']
An enraged cow injured a brick with an ax.	yes	['An enraged cow used an ax to injure a brick, A person (presumably a farmer or someone else) used an ax to injure a brick, possibly as a form of punishment or to break it into smaller pieces.']
An enraged cow injured a spoon with an ax.	yes	['An enraged cow used an ax to injure a spoon, A spoon was used to injure an enraged cow with an ax']
An enraged cow injured a cloud with an ax.	yes	['An enraged cow injured a cloud with an ax, An enraged person injured a cow with an ax']
An enraged cow injured a painting with an ax.	yes	['An enraged cow injured a painting with an ax, An enraged person injured a painting with an ax']
An enraged cow injured a camera with an ax.	yes	['An enraged cow used an ax to injure a camera, A camera was used as a tool to injure an enraged cow with an ax.']
An enraged cow injured a marker with an ax.	yes	"[""An enraged cow used an ax to injure a person or object named 'marker', An enraged person used an ax to injure a cow named 'marker'.""]"
An enraged cow injured a former with an ax.	yes	['An enraged cow injured a former with an ax, An enraged cow injured a former person with an ax']
An enraged cow injured a harm her with an ax.	yes	['An enraged cow injured a person with an ax, An enraged cow injured itself with an ax']
An enraged cow injured an armour with an ax.	yes	['An enraged cow used an ax to injure a person wearing armor, A cow, enraged by something, used an ax to injure armor (e.g. a suit of armor) that was not being worn by anyone.']
An enraged cow injured a warmer with an ax.	yes	['A cow, typically not a warmest, used an ax to injure a person, possibly a worker, and the cow is enraged. A cow, in an unusual scenario, is a warmer, possibly a cow-shaped heating device, and it was injured by someone using an ax.']
An enraged dog wounded a chef with an ax.	yes	['The dog wounded the chef with an ax, The chef used an ax to wound the dog']
A furious dog wounded a magician with an ax.	yes	['A dog, possibly a pet, used an ax to wound a magician; A magician used an ax to wound themselves or someone else, possibly in a performance or illusion.']
An enraged cat wounded a soldier with an ax.	yes	['An enraged cat used an ax to wound a soldier, A soldier used an ax to wound another soldier, possibly in a fight, and an enraged cat was present.']
A furious cat wounded a clown with an ax.	yes	['A furious cat attacked a clown with an ax, A furious cat used an ax to wound a clown.']
An enraged fox wounded an agronomist with an ax.	yes	['An enraged fox attacked an agronomist with an ax, An enraged agronomist attacked a fox with an ax']
A furious fox wounded a librarian with an ax.	yes	['A furious fox, wearing an ax, wounded a librarian; A furious librarian was wounded by a fox wielding an ax.']
An enraged pig wounded a robot with an ax.	yes	['An enraged pig attacked a robot with an ax, A robot was used to wound an ax-wielding pig.']
A furious cow wounded an astronaut with an ax.	yes	['A furious cow attacked an astronaut with an ax, A furious astronaut used an ax to wound a cow.']
An enraged horse wounded an agronomist with an ax.	yes	['An enraged horse wounded an agronomist with an axe, An enraged agronomist used an axe to wound a horse.']
A furious horse wounded a rancher with an ax.	yes	['A furious horse wounded a rancher with an ax, A furious rancher wounded a horse with an ax']
An enraged taurus wounded a planter with an ax.	yes	['An enraged bull (Taurus is a zodiac sign and also a bull) wounded a planter with an ax, An enraged person (Taurus is also a personality type) wounded a planter with an ax']
A furious taurus wounded a smallholder with an ax.	yes	['A furious bull (Taurus is a zodiac sign) wounded a smallholder with an ax, A furious person (Taurus is a constellation) wounded a smallholder with an ax']
An enraged eagle wounded an agriculturist with an ax.	yes	['An enraged eagle attacked an agriculturist with an ax, An enraged agriculturist used an ax to wound an eagle.']
A furious eagle wounded a detective with an ax.	yes	['A furious eagle attacked a detective with an ax, A detective used an ax to wound a furious eagle']
A furious girl wounded a boy with an ax.	yes	['A furious girl attacked a boy with an ax, A girl who was furious used an ax to wound a boy']
A furious boy wounded a grower with an ax.	yes	['A furious boy attacked a grower with an ax, A furious boy used an ax to wound a grower.']
A furious woman wounded a grazier with an ax.	yes	['A furious woman (the speaker) wounded a grazier with an ax, A grazier (a person who raises livestock) was wounded by a furious woman with an ax']
A furious man wounded a boy with an ax.	yes	['The furious man used an ax to wound the boy, The furious boy was wounded with an ax by the man']
A furious doctor wounded a scientist with an ax.	yes	['A furious doctor attacked a scientist with an ax, A furious doctor was attacked by a scientist with an ax']
A furious soldier wounded a farmer with an ax.	yes	['A furious soldier attacked a farmer with an ax, A furious farmer was attacked by a soldier wielding an ax']
An enraged rainbow injured a lamp with a knife.	yes	['A rainbow, being a natural phenomenon, cannot injure a lamp with a knife, so this sentence is likely a metaphor or a joke. A lamp was injured by an enraged person with a knife.', 'A rainbow is a symbol of a beautiful and peaceful thing, so it is unlikely to be enraged, but it is possible that a person, enraged by a rainbow, injured a lamp with a knife.']
An enraged telescope injured a toaster with an ax.	yes	['An enraged telescope injured a toaster with an ax, An enraged person injured a toaster with an ax.']
An enraged curtain injured a stapler with an ax.	yes	['An enraged curtain attacked a person with an ax, injuring a stapler in the process, or An enraged person attacked a stapler with an ax, and a curtain was injured in the process.']
An enraged cow injured a pillow with an ax.	yes	['An enraged cow is using an ax to injure a pillow, A pillow is being used as a shield or a tool and an enraged cow is using an ax to injure something other than the pillow.']
An enraged phone injured a balloon with a telescope.	yes	['An enraged phone used a telescope to injure a balloon, A balloon was injured by a telescope used by an enraged person.']
An enraged bag injured a pineapple with an ax.	yes	['An enraged bag injured a pineapple with an ax, An enraged person injured a bag with an ax, or injured a pineapple with an ax.']
An enraged unicorn injured a keyboard with an ax.	yes	['An enraged unicorn injured a keyboard with an ax, An enraged person injured a keyboard with an ax using a unicorn-shaped ax or an ax wielded by a unicorn.']
An enraged toaster injured a mailbox with an at telescope.	yes	['An enraged toaster attacked a mailbox with a telescope, An enraged toaster injured a mailbox with a telescope as a projectile.']
An enraged pineapple injured a banana with an ax.	yes	['An enraged pineapple used an ax to injure a banana, A person (not specified) used an ax to injure a banana, and the pineapple was enraged', 'An enraged person injured a banana with an ax, A pineapple was used as a prop or tool to injure a banana with an ax']
