text	is_ambiguous	disambiguations	true_ambig_status
An enraged cow injured an astronaut with an ax.	True	['An astronaut was using an ax to cut something and accidentally injured a cow, or An enraged cow attacked an astronaut with an ax.']	1
An enraged cow injured an agronomist with an ax.	True	['An enraged cow attacked an agronomist with its horns, causing an injury.', 'An enraged agronomist attacked a cow with an ax, injuring it.']	1
An enraged cow injured a rancher with an ax.	True	['An enraged cow attacked a rancher with its hooves, causing injury. An enraged cow, wielding an ax, injured a rancher in a surprise attack.']	1
An enraged cow injured a planter with an ax.	True	['An enraged cow attacked a planter with its horns, An enraged farmer used an ax to injure a cow that was standing near a planter.']	1
An enraged cow injured a smallholder with an ax.	True	['An enraged cow attacked a smallholder with its horns, An enraged smallholder used an ax to attack a cow.']	1
An enraged cow injured a agriculturist with an ax.	True	['An enraged cow attacked an agriculturist with its hooves, causing injury.', 'An enraged cow was used by an agriculturist to injure someone with an ax.']	1
An enraged cow injured a agriculturalist with an ax.	True	['An enraged cow attacked an agriculturalist with its hooves, or An enraged agriculturalist used an ax to injure a cow.']	1
An enraged cow injured a detective with an ax.	True	['An enraged cow, as in a cow that is angry, injured a detective with an ax, as in a tool used for chopping wood. An enraged detective, as in a detective who is angry, injured a cow with an ax, as in a weapon.']	1
An enraged cow injured a scientist with an ax.	True	['An enraged cow attacked a scientist with its hooves, causing injury.', 'A scientist, enraged, used an ax to injure a cow.']	1
An enraged cow injured a grower with an ax.	True	['An enraged cow attacked a farmer with an axe, An enraged cow injured itself with an axe that it was growing.']	1
An enraged cow injured a grazier with an ax.	True	['An enraged cow attacked a grazier with its horns, An enraged grazier injured a cow with an ax while trying to defend themselves.']	1
An enraged cow injured a boy with an ax.	True	['An enraged cow attacked a boy with its horns, An enraged boy used an axe to injure a cow.']	1
An enraged cow injured a girl with an ax.	True	['An enraged cow attacked a girl with its horns, An enraged cow used an axe to injure a girl.']	1
An enraged cow injured a rainbow with an ax.	True	"[""An enraged cow injured a rainbow with an ax, but the rainbow was a metaphorical representation of a beautiful and peaceful atmosphere, and the cow's actions were symbolic of the destruction of something beautiful."", 'An enraged cow physically injured a rainbow with an ax, perhaps as part of a bizarre and fantastical scenario.']"	0
An enraged cow injured a toaster with an ax.	True	['An enraged cow used an ax to attack and injure a person who was using the toaster, or An enraged cow, while being used as a tool, injured a toaster with the ax.']	0
An enraged cow injured a stapler with an ax.	True	['An enraged cow attacked a person with an ax, injuring the person, and accidentally hit a stapler in the process. An enraged cow used an ax to injure a stapler, possibly as part of a ritual or act of vandalism.']	0
An enraged cow injured a pillow with an ax.	True	['An enraged cow used an ax to attack a pillow, injuring it. An enraged cow, while being handled or transported, accidentally dropped an ax that injured a pillow.']	0
An enraged cow injured a balloon with an ax.	True	['An enraged cow, driven by anger, attacked a balloon with its hooves, causing damage.', 'An enraged cow, an expert in balloon twisting, used an ax to create a unique balloon sculpture.']	0
An enraged cow injured a pineapple with an ax.	True	['An enraged cow attacked a person with an ax, injuring a pineapple in the process.', 'An enraged cow used an ax to injure a pineapple, possibly in a fit of rage or in a farming context.']	0
An enraged cow injured a keyboard with an ax.	True	['An enraged cow, using an ax, injured a keyboard; An enraged person, using a cow, injured a keyboard with an ax.']	0
An enraged cow injured a telescope with an ax.	True	['An enraged cow, being a large and powerful animal, accidentally knocked over a telescope with its horns, causing damage. An enraged cow, being a person who is angry, used an ax to intentionally damage a telescope in a fit of rage.']	0
An enraged cow injured a banana with an ax.	True	['An enraged cow attacked a banana with an ax, causing harm to the banana.', 'An enraged cow used an ax to injure itself, with the banana being an unfortunate bystander.']	0
An enraged cow injured a shoe with an ax.	True	['An enraged cow, using its horns or hooves, injured a shoe that was being worn by someone, with an ax being used as a makeshift tool to try and defend against the cow.', 'An enraged cow injured a shoe that was lying around, using an ax that the cow had picked up as a weapon.']	0
An enraged cow injured a brick with an ax.	True	['An enraged cow, using an axe, injured a brick. / A cow, enraged by the presence of an ax, injured a brick with it.']	0
An enraged cow injured a spoon with an ax.	True	['An enraged cow attacked a person with an ax, injuring the person, and accidentally hit a spoon.', 'An enraged cow was injured by an ax, and in its rage, it injured a spoon.']	0
An enraged cow injured a cloud with an ax.	True	['An enraged cow injured a cloud with an ax, using an unusual and fictional method; An enraged cow injured a person or object on the ground with an ax, which happened to be near a cloud.']	0
An enraged cow injured a painting with an ax.	True	['An enraged cow, being a powerful animal, used its hooves to damage a painting, or An enraged person, possibly an art critic or vandal, used an ax to destroy a painting.']	0
An enraged cow injured a camera with an ax.	True	['An enraged cow used an ax to injure a camera, An enraged person used an ax to injure a cow that was holding a camera.']	0
An enraged cow injured a marker with an ax.	True	['An enraged cow attacked a person with an axe, An enraged cow used an axe to damage a marker.']	0
An enraged cow injured a former with an ax.	True	['An enraged cow attacked a former with an ax', 'An enraged cow injured itself with an ax, a former being a person it was angry with']	0
An enraged cow injured a harm her with an ax.	True	['An enraged cow injured a person with an ax', 'A cow injured an enraged her with an ax']	0
An enraged cow injured an armour with an ax.	True	['An enraged cow attacked an armoured warrior with an axe', 'An enraged cow injured an armoured vehicle with an axe']	1
An enraged cow injured a warmer with an ax.	True	['An enraged cow attacked a person with an axe, causing an injury.', 'A cow injured a device that was warmer than usual with an axe.']	0
An enraged dog wounded a chef with an ax.	True	['An enraged dog attacked a chef with its teeth, An enraged chef attacked a dog with an ax.']	1
A furious dog wounded a magician with an ax.	True	['A furious dog, which was being controlled by the magician, wounded the magician with an ax; A furious dog wounded the magician, who was holding an ax.']	1
An enraged cat wounded a soldier with an ax.	True	['An enraged cat attacked a soldier with its claws, An enraged cat used an ax to wound a soldier.']	1
A furious cat wounded a clown with an ax.	True	['A furious cat attacked a clown with its claws, A furious clown was wielding an ax and wounded a cat.']	1
An enraged fox wounded an agronomist with an ax.	True	['An enraged fox, being an agronomist, wounded another person with an ax; An enraged fox attacked an agronomist with an ax that the agronomist was holding.']	1
A furious fox wounded a librarian with an ax.	True	['A furious fox, who is a librarian, was wounded by another person with an ax; A furious fox, who was attacking a librarian, wounded the librarian with an ax.']	1
An enraged pig wounded a robot with an ax.	True	['An enraged pig, being a wild animal, attacked a robot with its hooves, causing the robot to be wounded. An enraged pig, being a person, used an ax to wound a robot in a fit of rage.']	1
A furious cow wounded an astronaut with an ax.	True	['A furious cow, which is being controlled by an astronaut, used an ax to wound another astronaut; An astronaut, who was furious, used an ax to wound a cow.']	1
An enraged horse wounded an agronomist with an ax.	True	['An enraged horse attacked an agronomist with its hooves, or An enraged horse used an ax to wound an agronomist.']	1
A furious horse wounded a rancher with an ax.	True	['A furious horse (the one being ridden by the rancher) attacked the rancher with an ax, wounding the rancher.', 'A furious horse (the one being ridden by the rancher) was used by the rancher to wound someone else with an ax.']	1
An enraged taurus wounded a planter with an ax.	True	['An enraged bull (Taurus, the zodiac sign) attacked a planter with an ax, or An enraged person (a Taurus, a person born under the zodiac sign) wounded a planter with an ax.']	1
A furious taurus wounded a smallholder with an ax.	True	['A furious bull (Taurus is a zodiac sign) wounded a smallholder with its horns, A furious person (Taurus is a verb meaning to cause great anger) wounded a smallholder with an axe.']	1
An enraged eagle wounded an agriculturist with an ax.	True	['An enraged eagle, which is a bird, attacked an agriculturist with its talons, causing a wound. An enraged agriculturist, who is a farmer, used an ax to attack an eagle that was threatening their farm.']	1
A furious eagle wounded a detective with an ax.	True	['A furious eagle, being a bird, attacked a detective with its talons, causing the detective to become wounded. A furious detective, being an angry person, used an ax to wound an eagle, possibly in self-defense or in the course of a crime investigation.']	1
A furious girl wounded a boy with an ax.	True	['A furious girl was being attacked by a boy and she defended herself with an ax, A furious girl attacked a boy with an ax.']	1
A furious boy wounded a grower with an ax.	True	['A furious boy, filled with anger, attacked a grower with an ax, causing physical harm.', 'A boy who was furious at a grower, used an ax to wound him.']	1
A furious woman wounded a grazier with an ax.	True	['A furious woman, who was a grazier, was attacked with an ax by someone else. A furious woman attacked a grazier with an ax.']	1
A furious man wounded a boy with an ax.	True	['A furious man, who was also an axe-wielder, wounded a boy with the ax, or A man who was furious with the boy used an ax to wound him.']	1
A furious doctor wounded a scientist with an ax.	True	['A furious doctor attacked a scientist with an ax, A furious doctor, in a state of anger, accidentally wounded a scientist with an ax.']	1
A furious soldier wounded a farmer with an ax.	True	['A furious soldier (the one being wounded) was attacked by another person with an ax, which wounded a farmer.', 'A furious soldier wounded a farmer with an ax (as a tool, not as a weapon) in the course of some other activity, such as chopping wood.']	1
An enraged rainbow injured a lamp with a knife.	True	['A rainbow, typically a natural phenomenon, somehow managed to physically injure a lamp with a knife; A person, enraged, used a knife to injure a lamp, with a rainbow being the cause of their anger.']	0
An enraged telescope injured a toaster with an ax.	True	['An enraged person injured a toaster with an ax, An enraged telescope (perhaps a malfunctioning or sentient one) injured a toaster with an ax.']	0
